country_code,year,mpd_gdp
NAM,2017,9188.0045
NAM,2018,9043.1202
NER,1960,1213
NER,1961,1239
NER,1962,1341
NER,1963,1443
NER,1964,1415
NER,1965,1490
NER,1966,1441
NER,1967,1417
NER,1968,1398
NER,1969,1326
NER,1970,1337
NER,1971,1382
NER,1972,1282
NER,1973,1039
NER,1974,1105
NER,1975,1050
NER,1976,1033
NER,1977,1087
NER,1978,1205
NER,1979,1261
NER,1980,1291
NER,1981,1277
NER,1982,1231
NER,1983,1180
NER,1984,956
NER,1985,950
NER,1986,969
NER,1987,912
NER,1988,939
NER,1989,915
NER,1990,872
NER,1991,865.9134
NER,1992,785.2636
NER,1993,771.5414
NER,1994,776.8025
NER,1995,702.4934
NER,1996,712.8558
NER,1997,693.1094
NER,1998,755.248
NER,1999,736.9175
NER,2000,693.3765
NER,2001,723.3114
NER,2002,734.5916
NER,2003,758.1143
NER,2004,725.1316
NER,2005,757.2439
NER,2006,771.4197
NER,2007,766.1869
NER,2008,809.4504
NER,2009,775.2534
NER,2010,810.1573
NER,2011,799
NER,2012,864
NER,2013,880
NER,2014,911
NER,2015,913
NER,2016,925
NER,2017,935.3714
NER,2018,964.66010000000006
NGA,1960,1307
NGA,1961,1313
NGA,1962,1349
NGA,1963,1433
NGA,1964,1451
NGA,1965,1505
NGA,1966,1414
NGA,1967,1160
NGA,1968,1114
NGA,1969,1372
NGA,1970,1744
NGA,1971,1894
NGA,1972,1908
NGA,1973,2012
NGA,1974,2179
NGA,1975,2051
NGA,1976,2208
NGA,1977,2220
NGA,1978,2028
NGA,1979,2104
NGA,1980,2080
NGA,1981,1855
NGA,1982,1784
NGA,1983,1631
NGA,1984,1527
NGA,1985,1621
NGA,1986,1610
NGA,1987,1556
NGA,1988,1667
NGA,1989,1729
NGA,1990,1773
NGA,1991,1759.0035
NGA,1992,1793.9401
NGA,1993,1817.7495
NGA,1994,1820.3046
NGA,1995,1851.0375
NGA,1996,1924.0884
NGA,1997,1977.2856
NGA,1998,2025.8649
NGA,1999,2034.8275
NGA,2000,2144.8254
NGA,2001,2282.823
NGA,2002,2609.1294
NGA,2003,2848.2813
NGA,2004,3136.6274
NGA,2005,3347.8205
NGA,2006,3564.6323
NGA,2007,3817.4835
NGA,2008,4084.2003
NGA,2009,4416.347
NGA,2010,4904.8659
NGA,2011,5136
NGA,2012,5223
NGA,2013,5370
NGA,2014,5569
NGA,2015,5578
NGA,2016,5360
NGA,2017,5271.1427
NGA,2018,5237.6623
NIC,1960,3148
NIC,1961,3277
NIC,1962,3521
NIC,1963,3781
NIC,1964,4092
NIC,1965,4340
NIC,1966,4342
NIC,1967,4500
NIC,1968,4419
NIC,1969,4564
NIC,1970,4463
NIC,1971,4533
NIC,1972,4543
NIC,1973,4637
NIC,1974,5064
NIC,1975,5013
NIC,1976,5099
NIC,1977,5247
NIC,1978,4771
NIC,1979,3405
NIC,1980,3414
NIC,1981,3480
NIC,1982,3360
NIC,1983,3437
NIC,1984,3308
NIC,1985,3107
NIC,1986,3011
NIC,1987,2922
NIC,1988,2498
NIC,1989,2393
NIC,1990,2291
NIC,1991,2209.7942
NIC,1992,2163.4166
NIC,1993,2114.6919
NIC,1994,2154.299
NIC,1995,2264.0925
NIC,1996,2395.2022
NIC,1997,2482.6908
NIC,1998,2569.8283
NIC,1999,2748.127
NIC,2000,2858.5269
NIC,2001,2944.2445
NIC,2002,2969.4576
NIC,2003,3049.15
NIC,2004,3220.261
NIC,2005,3370.7775
NIC,2006,3525.5537
NIC,2007,3729.8514
NIC,2008,3856.5523
NIC,2009,3771.947
NIC,2010,3916.9659
NIC,2011,4189
NIC,2012,4376
NIC,2013,4527
NIC,2014,4685
NIC,2015,4866
NIC,2016,5045
NIC,2017,5213.9889
NIC,2018,4952.4772
NLD,1960,13209
NLD,1961,13074
NLD,1962,13770
NLD,1963,14078
NLD,1964,15042
NLD,1965,15618
NLD,1966,15838
NLD,1967,16483
NLD,1968,17365
NLD,1969,18270
NLD,1970,19075
NLD,1971,19636
NLD,1972,20079
NLD,1973,20851
NLD,1974,21514
NLD,1975,21318
NLD,1976,22132
NLD,1977,22598
NLD,1978,22992
NLD,1979,23347
NLD,1980,23438
NLD,1981,23153
NLD,1982,22780
NLD,1983,23086
NLD,1984,23750
NLD,1985,24361
NLD,1986,24893
NLD,1987,25085
NLD,1988,25574
NLD,1989,26612
NLD,1990,27515
NLD,1991,28126.7813
NLD,1992,28555.7318
NLD,1993,28879.9956
NLD,1994,29727.556
NLD,1995,30680.3468
NLD,1996,31811.7392
NLD,1997,33199.6325
NLD,1998,34688.552
NLD,1999,36409.0766
NLD,2000,37899.9504
NLD,2001,38636.2211
NLD,2002,38653.1237
NLD,2003,38803.9586
NLD,2004,39682.3761
NLD,2005,40679.4895
NLD,2006,42286.5101
NLD,2007,44008.7517
NLD,2008,44840.7114
NLD,2009,43178.5069
NLD,2010,43812.3492
NLD,2011,44591
NLD,2012,43957
NLD,2013,43744
NLD,2014,44205
NLD,2015,44869
NLD,2016,45600
NLD,2017,46650.7554
NLD,2018,47474.1095
NOR,1960,11483
NOR,1961,12106
NOR,1962,12347
NOR,1963,12723
NOR,1964,13256
NOR,1965,13852
NOR,1966,14258
NOR,1967,15020
NOR,1968,15224
NOR,1969,15779
NOR,1970,15983
NOR,1971,16692
NOR,1972,17409
NOR,1973,18050
NOR,1974,18691
NOR,1975,19560
NOR,1976,20610
NOR,1977,21399
NOR,1978,22061
NOR,1979,22971
NOR,1980,24031
NOR,1981,24179
NOR,1982,24141
NOR,1983,24924
NOR,1984,26321
NOR,1985,27608
NOR,1986,28504
NOR,1987,28953
NOR,1988,28786
NOR,1989,28942
NOR,1990,29434
NOR,1991,31127.6751
NOR,1992,33041.2054
NOR,1993,34819.5168
NOR,1994,37492.8377
NOR,1995,40043.7983
NOR,1996,43133.1435
NOR,1997,46556.4792
NOR,1998,48956.7293
NOR,1999,51129.1829
NOR,2000,54039.9607
NOR,2001,56578.3771
NOR,2002,58840.4142
NOR,2003,60852.2595
NOR,2004,64824.1444
NOR,2005,68108.5555
NOR,2006,71310.529
NOR,2007,74879.8086
NOR,2008,76522.0634
NOR,2009,76625.6339
NOR,2010,78476.1453
NOR,2011,80623
NOR,2012,81759
NOR,2013,81583
NOR,2014,82216
NOR,2015,82713
NOR,2016,82814
NOR,2017,84056.3337
NOR,2018,84580.1362
NPL,1960,980
NPL,1961,990
NPL,1962,998
NPL,1963,1006
NPL,1964,1012
NPL,1965,1019
NPL,1966,1071
NPL,1967,1034
NPL,1968,1023
NPL,1969,1049
NPL,1970,1055
NPL,1971,1022
NPL,1972,1034
NPL,1973,1009
NPL,1974,1052
NPL,1975,1047
NPL,1976,1071
NPL,1977,1081
NPL,1978,1105
NPL,1979,1106
NPL,1980,1057
NPL,1981,1119
NPL,1982,1135
NPL,1983,1076
NPL,1984,1152
NPL,1985,1194
NPL,1986,1218
NPL,1987,1208
NPL,1988,1269
NPL,1989,1290
NPL,1990,1315
NPL,1991,1360.7835
NPL,1992,1374.6612
NPL,1993,1385.2411
NPL,1994,1456.0203
NPL,1995,1468.0789
NPL,1996,1511.7337
NPL,1997,1558.3988
NPL,1998,1570.6635
NPL,1999,1609.1803
NPL,2000,1676.7456
NPL,2001,1738.3142
NPL,2002,1709.7787
NPL,2003,1747.7766
NPL,2004,1802.1438
NPL,2005,1836.3057
NPL,2006,1884.1872
NPL,2007,1927.3865
NPL,2008,2021.1541
NPL,2009,2085.2436
NPL,2010,2152.2746
NPL,2011,2189
NPL,2012,2258
NPL,2013,2316
NPL,2014,2421
NPL,2015,2455
NPL,2016,2435
NPL,2017,2600.0277
NPL,2018,2727.4238
NZL,1960,15087
NZL,1961,15533
NZL,1962,15511
NZL,1963,16150
NZL,1964,16606
NZL,1965,17341
NZL,1966,18111
NZL,1967,17027
NZL,1968,16809
NZL,1969,18348
NZL,1970,17835
NZL,1971,18452
NZL,1972,18889
NZL,1973,19804
NZL,1974,20529
NZL,1975,19907
NZL,1976,20161
NZL,1977,19110
NZL,1978,19182
NZL,1979,19580
NZL,1980,19681
NZL,1981,20537
NZL,1982,20715
NZL,1983,21015
NZL,1984,21783
NZL,1985,21780
NZL,1986,22124
NZL,1987,22142
NZL,1988,22022
NZL,1989,22107
NZL,1990,21817
NZL,1991,21125.8944
NZL,1992,21093.0613
NZL,1993,21897.6756
NZL,1994,23076.858
NZL,1995,23751.9033
NZL,1996,24321.248
NZL,1997,24802.1297
NZL,1998,24861.4157
NZL,1999,25867.9928
NZL,2000,26823.0175
NZL,2001,27167.3185
NZL,2002,28065.856
NZL,2003,28876.287
NZL,2004,29806.7353
NZL,2005,30270.2473
NZL,2006,30798.6311
NZL,2007,31784.4408
NZL,2008,31444.6332
NZL,2009,31233.0758
NZL,2010,31586.0893
NZL,2011,32057
NZL,2012,32674
NZL,2013,32989
NZL,2014,33339
NZL,2015,33696
NZL,2016,34295
NZL,2017,34875.9481
NZL,2018,35336.1363
OMN,1960,1490
OMN,1961,1471
OMN,1962,1728
OMN,1963,1758
OMN,1964,1714
OMN,1965,1678
OMN,1966,1722
OMN,1967,2788
OMN,1968,4932
OMN,1969,6028
OMN,1970,6056
OMN,1971,5923
OMN,1972,6271
OMN,1973,5227
OMN,1974,5644
OMN,1975,6802
OMN,1976,7328
OMN,1977,6998
OMN,1978,6513
OMN,1979,6446
OMN,1980,6491
OMN,1981,7210
OMN,1982,7651
OMN,1983,8521
OMN,1984,9526
OMN,1985,10433
OMN,1986,10268
OMN,1987,10699
OMN,1988,10633
OMN,1989,10692
OMN,1990,10327
OMN,1991,11131.0002
OMN,1992,12251.1576
OMN,1993,13226.6432
OMN,1994,14079.5331
OMN,1995,15292.176
OMN,1996,16491.1678
OMN,1997,18518.4805
OMN,1998,20213.0204
OMN,1999,21519.6709
OMN,2000,24186.3654
OMN,2001,26431.1005
OMN,2002,27141.8429
OMN,2003,27313.9797
OMN,2004,28607.0844
OMN,2005,30392.5601
OMN,2006,33374.8939
OMN,2007,36424.9794
OMN,2008,40909.9379
OMN,2009,44244.6466
OMN,2010,46182.1601
OMN,2011,44454
OMN,2012,44008
OMN,2013,41680
OMN,2014,39418
OMN,2015,38738
OMN,2016,38515
OMN,2017,37101.736
OMN,2018,36477.6365
PAK,1960,1031
PAK,1961,1066
PAK,1962,1114
PAK,1963,1152
PAK,1964,1208
PAK,1965,1229
PAK,1966,1294
PAK,1967,1307
PAK,1968,1361
PAK,1969,1411
PAK,1970,1517
PAK,1971,1484
PAK,1972,1455
PAK,1973,1521
PAK,1974,1533
PAK,1975,1559
PAK,1976,1604
PAK,1977,1631
PAK,1978,1720
PAK,1979,1733
PAK,1980,1851
PAK,1981,1924
PAK,1982,2002
PAK,1983,2077
PAK,1984,2106
PAK,1985,2230
PAK,1986,2302
PAK,1987,2364
PAK,1988,2442
PAK,1989,2487
PAK,1990,2531
PAK,1991,2644.5742
PAK,1992,2732.3816
PAK,1993,2777.332
PAK,1994,2855.9062
PAK,1995,2947.6826
PAK,1996,2979.8082
PAK,1997,2986.7056
PAK,1998,3035.4517
PAK,1999,3111.9586
PAK,2000,3154.5116
PAK,2001,3176.9468
PAK,2002,3265.6866
PAK,2003,3437.9918
PAK,2004,3664.5334
PAK,2005,3883.9345
PAK,2006,4062.6665
PAK,2007,4160.3652
PAK,2008,4224.4048
PAK,2009,4288.4618
PAK,2010,4354.267
PAK,2011,4464
PAK,2012,4569
PAK,2013,4703
PAK,2014,4850
PAK,2015,5030
PAK,2016,5223
PAK,2017,5392.2283
PAK,2018,5510.3967
PAN,1960,3217
PAN,1961,3462
PAN,1962,3647
PAN,1963,3877
PAN,1964,3929
PAN,1965,4151
PAN,1966,4331
PAN,1967,4559
PAN,1968,4752
PAN,1969,4976
PAN,1970,5131
PAN,1971,5471
PAN,1972,5571
PAN,1973,5719
PAN,1974,5695
PAN,1975,5649
PAN,1976,5604
PAN,1977,5512
PAN,1978,5946
PAN,1979,6075
PAN,1980,6849
PAN,1981,7313
PAN,1982,7444
PAN,1983,7186
PAN,1984,7192
PAN,1985,7404
PAN,1986,7578
PAN,1987,7653
PAN,1988,6743
PAN,1989,6715
PAN,1990,7119
PAN,1991,7659.4701
PAN,1992,8148.6316
PAN,1993,8450.6717
PAN,1994,8549.6476
PAN,1995,8555.7834
PAN,1996,8652.0758
PAN,1997,9054.722
PAN,1998,9560.3354
PAN,1999,9784.6941
PAN,2000,9898.7878
PAN,2001,9804.5588
PAN,2002,9879.4544
PAN,2003,10153.772
PAN,2004,10769.5232
PAN,2005,11389.244
PAN,2006,12195.7468
PAN,2007,13492.383
PAN,2008,14466.9673
PAN,2009,14515.766
PAN,2010,15169.1247
PAN,2011,16762
PAN,2012,18051
PAN,2013,18979
PAN,2014,19855
PAN,2015,20723
PAN,2016,21449
PAN,2017,22206.9911
PAN,2018,22637.1482
PER,1960,4733
PER,1961,5008
PER,1962,5230
PER,1963,5314
PER,1964,5523
PER,1965,5729
PER,1966,6038
PER,1967,6107
PER,1968,5874
PER,1969,5859
PER,1970,6143
PER,1971,6242
PER,1972,6264
PER,1973,6413
PER,1974,6566
PER,1975,6896
PER,1976,6808
PER,1977,6626
PER,1978,6454
PER,1979,6664
PER,1980,6795
PER,1981,6921
PER,1982,6770
PER,1983,5729
PER,1984,5859
PER,1985,5844
PER,1986,6290
PER,1987,6682
PER,1988,6003
PER,1989,5160
PER,1990,4795
PER,1991,4812.2118
PER,1992,4698.483
PER,1993,4857.0212
PER,1994,5361.4226
PER,1995,5668.0329
PER,1996,5739.79
PER,1997,6027.8164
PER,1998,5926.7329
PER,1999,5945.1953
PER,2000,6038.2444
PER,2001,6010.225
PER,2002,6274.4185
PER,2003,6472.3409
PER,2004,6731.0047
PER,2005,7091.1333
PER,2006,7560.8972
PER,2007,8138.365
PER,2008,8812.6182
PER,2009,8836.0166
PER,2010,9507.7801
PER,2011,10044
PER,2012,10533
PER,2013,11034
PER,2014,11186
PER,2015,11445
PER,2016,11776
PER,2017,11952.5252
PER,2018,12310.0847
PHL,1960,2353
PHL,1961,2410
PHL,1962,2450
PHL,1963,2542
PHL,1964,2550
PHL,1965,2603
PHL,1966,2636
PHL,1967,2694
PHL,1968,2745
PHL,1969,2789
PHL,1970,2812
PHL,1971,2882
PHL,1972,2954
PHL,1973,3131
PHL,1974,3154
PHL,1975,3241
PHL,1976,3430
PHL,1977,3524
PHL,1978,3606
PHL,1979,3703
PHL,1980,3787
PHL,1981,3819
PHL,1982,3859
PHL,1983,3837
PHL,1984,3469
PHL,1985,3135
PHL,1986,3161
PHL,1987,3218
PHL,1988,3355
PHL,1989,3481
PHL,1990,3502
PHL,1991,3432.5828
PHL,1992,3399.2426
PHL,1993,3427.1294
PHL,1994,3529.0073
PHL,1995,3637.6256
PHL,1996,3790.7788
PHL,1997,3928.0144
PHL,1998,3852.6327
PHL,1999,3917.0886
PHL,2000,4033.5609
PHL,2001,4090.2183
PHL,2002,4181.3757
PHL,2003,4333.2138
PHL,2004,4562.5027
PHL,2005,4721.0007
PHL,2006,4908.6169
PHL,2007,5172.6619
PHL,2008,5328.6824
PHL,2009,5338.3062
PHL,2010,5694.0467
PHL,2011,5851
PHL,2012,6144
PHL,2013,6472
PHL,2014,6763
PHL,2015,7047
PHL,2016,7410
PHL,2017,7781.1094
PHL,2018,8139.1395
POL,1960,5125
POL,1961,5461
POL,1962,5325
POL,1963,5582
POL,1964,5773
POL,1965,6036
POL,1966,6362
POL,1967,6540
POL,1968,6881
POL,1969,6760
POL,1970,7058
POL,1971,7503
POL,1972,7986
POL,1973,8512
POL,1974,8928
POL,1975,9258
POL,1976,9397
POL,1977,9483
POL,1978,9741
POL,1979,9471
POL,1980,9149
POL,1981,8584
POL,1982,8429
POL,1983,8764
POL,1984,9006
POL,1985,9022
POL,1986,9240
POL,1987,9059
POL,1988,9228
POL,1989,9060
POL,1990,8150
POL,1991,7625.8427
POL,1992,7873.9249
POL,1993,8229.5291
POL,1994,8721.8274
POL,1995,9408.2745
POL,1996,10066.171
POL,1997,10811.2742
POL,1998,11413.2559
POL,1999,12058.4198
POL,2000,12732.1668
POL,2001,13017.5843
POL,2002,13415.5709
POL,2003,14035.6364
POL,2004,14906.0942
POL,2005,15580.9367
POL,2006,16711.448
POL,2007,18067.428
POL,2008,19011.5461
POL,2009,19718.4644
POL,2010,20608.6931
POL,2011,21837
POL,2012,22188
POL,2013,22510
POL,2014,23266
POL,2015,24177
POL,2016,24838
POL,2017,26061.1636
POL,2018,27455.237
PRI,1960,5451
PRI,1961,5859
PRI,1962,6183
PRI,1963,6693
PRI,1964,7012
PRI,1965,7519
PRI,1966,7957
PRI,1967,8388
PRI,1968,8705
PRI,1969,9306
PRI,1970,10117
PRI,1971,10587
PRI,1972,11046
PRI,1973,11639
PRI,1974,11552
PRI,1975,11073
PRI,1976,11308
PRI,1977,11832
PRI,1978,12463
PRI,1979,13012
PRI,1980,13040
PRI,1981,13061
PRI,1982,12511
PRI,1983,12428
PRI,1984,13201
PRI,1985,13345
PRI,1986,14304
PRI,1987,14870
PRI,1988,15701
PRI,1989,16332
PRI,1990,16799
PRI,1991,17332.1806
PRI,1992,18290.7323
PRI,1993,19278.6267
PRI,1994,20213.1143
PRI,1995,21267.3769
PRI,1996,21856.0174
PRI,1997,23069.0273
PRI,1998,24586.2218
PRI,1999,26186.2996
PRI,2000,27392.4588
PRI,2001,29517.0484
PRI,2002,30218.0131
PRI,2003,30688.1011
PRI,2004,32110.837
PRI,2005,32013.5409
PRI,2006,32195.1606
PRI,2007,32511.1143
PRI,2008,32604.0901
PRI,2009,32648.1044
PRI,2010,33195.4428
PRI,2011,33981
PRI,2012,34395
PRI,2013,34736
PRI,2014,34787
PRI,2015,35384
PRI,2016,35082
PRI,2017,35439.2049
PRI,2018,35076.2933
PRK,1960,NA
PRK,1961,NA
PRK,1962,NA
PRK,1963,NA
PRK,1964,NA
PRK,1965,NA
PRK,1966,NA
PRK,1967,NA
PRK,1968,NA
PRK,1969,NA
PRK,1970,NA
PRK,1971,NA
PRK,1972,NA
PRK,1973,NA
PRK,1974,NA
PRK,1975,NA
PRK,1976,NA
PRK,1977,NA
PRK,1978,NA
PRK,1979,NA
PRK,1980,NA
PRK,1981,NA
PRK,1982,NA
PRK,1983,NA
PRK,1984,NA
PRK,1985,NA
PRK,1986,NA
PRK,1987,NA
PRK,1988,NA
PRK,1989,NA
PRK,1990,2455.8186
PRK,1991,2315.9589
PRK,1992,2120.5461
PRK,1993,1996.2933
PRK,1994,1925.956
PRK,1995,1816.009
PRK,1996,1733.0995
PRK,1997,1604.8995
PRK,1998,1579.9309
PRK,1999,1664.6422
PRK,2000,1657.1444
PRK,2001,1704.3733
PRK,2002,1710.9496
PRK,2003,1729.6221
PRK,2004,1753.6919
PRK,2005,1808.0618
PRK,2006,1778.4957
PRK,2007,1746.9276
PRK,2008,1794.6574
PRK,2009,1768.8897
PRK,2010,1751.4363
PRK,2011,1756.6108
PRK,2012,1770.9209
PRK,2013,1781.3008
PRK,2014,1791.3436
PRK,2015,1762.5167
PRK,2016,1742.0223
PRK,2017,1673.2784
PRK,2018,1596.3517
PRT,1960,4712
PRT,1961,4972
PRT,1962,5308
PRT,1963,5585
PRT,1964,5926
PRT,1965,6363
PRT,1966,6637
PRT,1967,7143
PRT,1968,7767
PRT,1969,7949
PRT,1970,8724
PRT,1971,9358
PRT,1972,10130
PRT,1973,11258
PRT,1974,11234
PRT,1975,10388
PRT,1976,10861
PRT,1977,11422
PRT,1978,11700
PRT,1979,12326
PRT,1980,12822
PRT,1981,12934
PRT,1982,13198
PRT,1983,13158
PRT,1984,12894
PRT,1985,13240
PRT,1986,13774
PRT,1987,14641
PRT,1988,15729
PRT,1989,16533
PRT,1990,17256
PRT,1991,17949.8083
PRT,1992,18598.5281
PRT,1993,18519.9332
PRT,1994,18819.0264
PRT,1995,19262.0303
PRT,1996,19939.3113
PRT,1997,20810.1786
PRT,1998,21782.1187
PRT,1999,22589.9216
PRT,2000,23372.0401
PRT,2001,23751.3717
PRT,2002,23896.4596
PRT,2003,23677.5189
PRT,2004,24142.7666
PRT,2005,24377.9499
PRT,2006,24809.0396
PRT,2007,25477.206
PRT,2008,25590.8804
PRT,2009,24902.4569
PRT,2010,25463.1631
PRT,2011,25133
PRT,2012,24218
PRT,2013,24076
PRT,2014,24423
PRT,2015,24915
PRT,2016,25346
PRT,2017,26298.7902
PRT,2018,27035.6002
PRY,1960,2346
PRY,1961,2396
PRY,1962,2499
PRY,1963,2504
PRY,1964,2546
PRY,1965,2624
PRY,1966,2584
PRY,1967,2676
PRY,1968,2699
PRY,1969,2730
PRY,1970,2825
PRY,1971,2906
PRY,1972,3017
PRY,1973,3150
PRY,1974,3319
PRY,1975,3464
PRY,1976,3629
PRY,1977,3945
PRY,1978,4302
PRY,1979,4693
PRY,1980,5113
PRY,1981,5424
PRY,1982,5230
PRY,1983,4935
PRY,1984,4945
PRY,1985,4994
PRY,1986,4854
PRY,1987,4919
PRY,1988,5082
PRY,1989,5222
PRY,1990,5230
PRY,1991,5224.2996
PRY,1992,5186.564
PRY,1993,5270.8995
PRY,1994,5305.5006
PRY,1995,5463.6228
PRY,1996,5360.7433
PRY,1997,5399.4258
PRY,1998,5321.9193
PRY,1999,5150.4085
PRY,2000,4896.4295
PRY,2001,4918.0459
PRY,2002,5571.4275
PRY,2003,5726.99
PRY,2004,5876.6603
PRY,2005,5922.7908
PRY,2006,6128.6424
PRY,2007,6383.4852
PRY,2008,6713.0302
PRY,2009,6376.9415
PRY,2010,7139.0268
PRY,2011,7377
PRY,2012,7193
PRY,2013,8102
PRY,2014,8382
PRY,2015,8539
PRY,2016,8786
PRY,2017,9113.7877
PRY,2018,9338.9484
PSE,1960,2248
PSE,1961,2287
PSE,1962,2381
PSE,1963,2479
PSE,1964,2585
PSE,1965,2703
PSE,1966,2917
PSE,1967,2852
PSE,1968,2636
PSE,1969,2791
PSE,1970,3008
PSE,1971,3338
PSE,1972,3797
PSE,1973,3537
PSE,1974,4159
PSE,1975,4085
PSE,1976,4605
PSE,1977,4439
PSE,1978,4874
PSE,1979,4677
PSE,1980,5239
PSE,1981,4811
PSE,1982,5088
PSE,1983,4733
PSE,1984,4807
PSE,1985,4619
PSE,1986,5330
PSE,1987,5004
PSE,1988,4745
PSE,1989,4682
PSE,1990,5345
PSE,1991,4732.1707
PSE,1992,5410.6249
PSE,1993,5527.9949
PSE,1994,5893.4701
PSE,1995,5756.8451
PSE,1996,5320.2554
PSE,1997,5598.0209
PSE,1998,6051.8829
PSE,1999,6204.6466
PSE,2000,5377.3935
PSE,2001,4626.3031
PSE,2002,3842.1464
PSE,2003,4158.2993
PSE,2004,4358.5176
PSE,2005,4589.6258
PSE,2006,4193.1537
PSE,2007,4250.9887
PSE,2008,4287.2092
PSE,2009,4426.3168
PSE,2010,4548.5311
PSE,2011,4863
PSE,2012,5054
PSE,2013,5054
PSE,2014,4939
PSE,2015,5003
PSE,2016,5321.3826
PSE,2017,5270.0702
PSE,2018,5207.7569
QAT,1960,52299
QAT,1961,48516
QAT,1962,46304
QAT,1963,44912
QAT,1964,42186
QAT,1965,41101
QAT,1966,50660
QAT,1967,55566
QAT,1968,58010
QAT,1969,56236
QAT,1970,51921
QAT,1971,59731
QAT,1972,62416
QAT,1973,68407
QAT,1974,57594
QAT,1975,54866
QAT,1976,55169
QAT,1977,45999
QAT,1978,47072
QAT,1979,45806
QAT,1980,45860
QAT,1981,37307
QAT,1982,29046
QAT,1983,23146
QAT,1984,20354
QAT,1985,16558
QAT,1986,12881
QAT,1987,12819
QAT,1988,12492
QAT,1989,12137
QAT,1990,11705
QAT,1991,12417.6427
QAT,1992,15042.1232
QAT,1993,16221.0456
QAT,1994,17955.3148
QAT,1995,19959.7031
QAT,1996,22395.2639
QAT,1997,30989.1497
QAT,1998,36448.0565
QAT,1999,40135.1747
QAT,2000,45788.1227
QAT,2001,50525.7058
QAT,2002,57541.1034
QAT,2003,62234.2138
QAT,2004,74372.9325
QAT,2005,76808.42
QAT,2006,90120.918
QAT,2007,97912.6905
QAT,2008,107402.0561
QAT,2009,115283.4166
QAT,2010,134802.7819
QAT,2011,155533
QAT,2012,153922
QAT,2013,154159
QAT,2014,155069
QAT,2015,156029
QAT,2016,156299
QAT,2017,154669.0322
QAT,2018,153764.1643
ROU,1960,1605
ROU,1961,1725
ROU,1962,1776
ROU,1963,1922
ROU,1964,2098
ROU,1965,2260
ROU,1966,2499
ROU,1967,2721
ROU,1968,2860
ROU,1969,2990
ROU,1970,3258
ROU,1971,3462
ROU,1972,3867
ROU,1973,4318
ROU,1974,4317
ROU,1975,4369
ROU,1976,4809
ROU,1977,5048
ROU,1978,5464
ROU,1979,5493
ROU,1980,5482
ROU,1981,5448
ROU,1982,5638
ROU,1983,5960
ROU,1984,6295
ROU,1985,6260
ROU,1986,6378
ROU,1987,6400
ROU,1988,6338
ROU,1989,5942
ROU,1990,5596
ROU,1991,5033.141
ROU,1992,4818.3044
ROU,1993,5055.9172
ROU,1994,5427.0706
ROU,1995,6014.6897
ROU,1996,6476.4745
ROU,1997,6446.4178
ROU,1998,6407.4669
ROU,1999,6613.9329
ROU,2000,7089.9461
ROU,2001,7860.4432
ROU,2002,8673.6187
ROU,2003,9369.2332
ROU,2004,10531.1718
ROU,2005,11313.8224
ROU,2006,12823.2318
ROU,2007,14418.83
ROU,2008,16347.3435
ROU,2009,15866.1268
ROU,2010,16377.328
ROU,2011,17174
ROU,2012,17174
ROU,2013,17979
ROU,2014,18515
ROU,2015,19320
ROU,2016,17782
ROU,2017,19158.3597
ROU,2018,20126.2922
RUS,1960,5557
RUS,1961,5874
RUS,1962,6229
RUS,1963,6405
RUS,1964,6754
RUS,1965,7068
RUS,1966,7517
RUS,1967,7943
RUS,1968,8391
RUS,1969,8563
RUS,1970,9234
RUS,1971,9567
RUS,1972,9785
RUS,1973,10492
RUS,1974,10801
RUS,1975,11164
RUS,1976,11426
RUS,1977,11692
RUS,1978,11829
RUS,1979,11867
RUS,1980,12204
RUS,1981,12274
RUS,1982,12267
RUS,1983,12420
RUS,1984,12379
RUS,1985,12475
RUS,1986,12694
RUS,1987,12597
RUS,1988,12720
RUS,1989,12766
RUS,1990,12400
RUS,1991,12012.2355
RUS,1992,10487.5477
RUS,1993,9789.0668
RUS,1994,8743.7469
RUS,1995,8586.3236
RUS,1996,8479.3808
RUS,1997,8813.3501
RUS,1998,8557.4952
RUS,1999,9340.0294
RUS,2000,10552.8846
RUS,2001,11391.1945
RUS,2002,12259.4769
RUS,2003,13521.2389
RUS,2004,14880.9787
RUS,2005,16243.1005
RUS,2006,18008.3361
RUS,2007,20018.123
RUS,2008,21563.4619
RUS,2009,20335.5577
RUS,2010,21737.3839
RUS,2011,23130
RUS,2012,23931
RUS,2013,24224
RUS,2014,24387
RUS,2015,23691
RUS,2016,23635
RUS,2017,24042.6341
RUS,2018,24668.9079
RWA,1960,1224
RWA,1961,1167
RWA,1962,1296
RWA,1963,1140
RWA,1964,980
RWA,1965,1023
RWA,1966,1065
RWA,1967,1109
RWA,1968,1154
RWA,1969,1243
RWA,1970,1337
RWA,1971,1315
RWA,1972,1282
RWA,1973,1288
RWA,1974,1262
RWA,1975,1199
RWA,1976,1387
RWA,1977,1409
RWA,1978,1495
RWA,1979,1584
RWA,1980,1672
RWA,1981,1706
RWA,1982,1680
RWA,1983,1722
RWA,1984,1597
RWA,1985,1621
RWA,1986,1642
RWA,1987,1586
RWA,1988,1538
RWA,1989,1476
RWA,1990,1398
RWA,1991,1282.2594
RWA,1992,1301.689
RWA,1993,1110.9209
RWA,1994,707.2971
RWA,1995,1049.2385
RWA,1996,976.4079
RWA,1997,932.0059
RWA,1998,950.3895
